ID,Lat,Long,Mopened,Opened,City,State,Commas,CityState,,
43532Bonita Springs,26.3525758,-81.8211122,3/19,3/8/19,Bonita Springs,Florida,",","Bonita Springs,Florida",,
43532Walterboro,32.9021377,-80.6672631,3/19,3/8/19,Walterboro,South Carolina,",","Walterboro,South Carolina",,
43532Brockton,42.0834335,-71.0183787,3/19,3/8/19,Brockton,Massachusetts,",","Brockton,Massachusetts",,
43534Springfield,39.7990175,-89.6439575,3/19,3/10/19,Springfield,Illinois,",","Springfield,Illinois",,
43538Portland,45.5202471,-122.6741949,3/19,3/14/19,Portland,Oregon,",","Portland,Oregon",,
43538Schaumburg,42.0333608,-88.083406,3/19,3/14/19,Schaumburg,Illinois,",","Schaumburg,Illinois",,
43538Westfield,40.0428151,-86.1274888,3/19,3/14/19,Westfield,Indiana,",","Westfield,Indiana",,
43538Mays Landing,39.452786,-74.724695,3/19,3/14/19,Mays Landing,New Jersey,",","Mays Landing,New Jersey",,
43539Charlotte,35.2271986,-80.843083,3/19,3/15/19,Charlotte,North Carolina,",","Charlotte,North Carolina",,
43540Winter Haven,28.0222435,-81.7328568,3/19,3/16/19,Winter Haven,Florida,",","Winter Haven,Florida",,
43542Thornton,39.8695516,-104.9851819,3/19,3/18/19,Thornton,Colorado,",","Thornton,Colorado",,
43545Puyallup,47.1849009,-122.2921406,3/19,3/21/19,Puyallup,Washington,",","Puyallup,Washington",,
43546Wauwatosa,43.0494122,-88.0079271,3/19,3/22/19,Wauwatosa,Wisconsin,",","Wauwatosa,Wisconsin",,
43546Seneca,34.6865321,-82.9527288,3/19,3/22/19,Seneca,South Carolina,",","Seneca,South Carolina",,
43546Pembroke Pines,26.0232203,-80.3412391,3/19,3/22/19,Pembroke Pines,Florida,",","Pembroke Pines,Florida",,
43546Worcester,42.2761217,-71.8058232,3/19,3/22/19,Worcester,Massachusetts,",","Worcester,Massachusetts",,
43546Lawrence,42.7070354,-71.1631137,3/19,3/22/19,Lawrence,Massachusetts,",","Lawrence,Massachusetts",,
43549Pahrump,36.2083012,-115.9839128,3/19,3/25/19,Pahrump,Nevada,",","Pahrump,Nevada",,
43549Castle Rock,39.3724232,-104.8586706,3/19,3/25/19,Castle Rock,Colorado,",","Castle Rock,Colorado",,
43549North Myrtle Beach,33.8278405,-78.6800323,3/19,3/25/19,North Myrtle Beach,South Carolina,",","North Myrtle Beach,South Carolina",,
43551Cinnaminson,39.9967789,-74.99267,3/19,3/27/19,Cinnaminson,New Jersey,",","Cinnaminson,New Jersey",,
43552Houston,31.3378465,-95.390805,3/19,3/28/19,Houston,Texas,",","Houston,Texas",,
43552Piscataway,40.5462553,-74.4660408,3/19,3/28/19,Piscataway,New Jersey,",","Piscataway,New Jersey",,
43553Los Angeles,34.052234,-118.243685,3/19,3/29/19,Los Angeles,California,",","Los Angeles,California",,
43553Temple,31.098207,-97.3427847,3/19,3/29/19,Temple,Texas,",","Temple,Texas",,
43555Encinitas,33.036987,-117.291982,3/19,3/31/19,Encinitas,California,",","Encinitas,California",,
43556Sugarland,29.6196787,-95.6349463,4/19,4/1/19,Sugarland,Texas,",","Sugarland,Texas",,
43559Federal Way,47.313494,-122.3393103,4/19,4/4/19,Federal Way,Washington,",","Federal Way,Washington",,
43559Long Beach,33.77005,-118.19374,4/19,4/4/19,Long Beach,California,",","Long Beach,California",,
43560Eden Prairie,44.8546856,-93.470786,4/19,4/5/19,Eden Prairie,Minnesota,",","Eden Prairie,Minnesota",,
43560Columbus,39.9622601,-83.0007065,4/19,4/5/19,Columbus,Ohio,",","Columbus,Ohio",,
43560Tarpon Springs,28.1480829,-82.7438016,4/19,4/5/19,Tarpon Springs,Florida,",","Tarpon Springs,Florida",,
43560Flushing,40.7654301,-73.8174291,4/19,4/5/19,Flushing,New York,",","Flushing,New York",,
43560Farmingdale,40.7356738,-73.4417524,4/19,4/5/19,Farmingdale,New York,",","Farmingdale,New York",,
43561Los Angeles,34.052234,-118.243685,4/19,4/6/19,Los Angeles,California,",","Los Angeles,California",,
43566Los Angeles,34.052234,-118.243685,4/19,4/11/19,Los Angeles,California,",","Los Angeles,California",,
43566Sahuarita,31.957582,-110.955646,4/19,4/11/19,Sahuarita,Arizona,",","Sahuarita,Arizona",,
43567San Diego,32.715738,-117.161084,4/19,4/12/19,San Diego,California,",","San Diego,California",,
43567Colorado Springs,38.8339578,-104.8253485,4/19,4/12/19,Colorado Springs,Colorado,",","Colorado Springs,Colorado",,
43567Mineola,40.7492678,-73.6406845,4/19,4/12/19,Mineola,New York,",","Mineola,New York",,
43570Seagoville,32.6447916,-96.5418608,4/19,4/15/19,Seagoville,Texas,",","Seagoville,Texas",,
43570Sealy,29.7789913,-96.1568381,4/19,4/15/19,Sealy,Texas,",","Sealy,Texas",,
43570Mt. Pleasant,33.1570582,-94.9694007,4/19,4/15/19,Mt. Pleasant,Texas,",","Mt. Pleasant,Texas",,
43570Williamsville,42.9637836,-78.7377258,4/19,4/15/19,Williamsville,New York,",","Williamsville,New York",,
43571Chicago,41.8755616,-87.6244212,4/19,4/16/19,Chicago,Illinois,",","Chicago,Illinois",,
43573Scotts Valley,37.05106,-122.014684,4/19,4/18/19,Scotts Valley,California,",","Scotts Valley,California",,
43573Los Angeles,34.052234,-118.243685,4/19,4/18/19,Los Angeles,California,",","Los Angeles,California",,
43573Redlands,34.055569,-117.182538,4/19,4/18/19,Redlands,California,",","Redlands,California",,
43573Winter Garden,28.5502685,-81.5925975,4/19,4/18/19,Winter Garden,Florida,",","Winter Garden,Florida",,
43573Malvern,40.036202,-75.5138959,4/19,4/18/19,Malvern,Pennsylvania,",","Malvern,Pennsylvania",,
43574Odessa,28.183222,-82.5540279,4/19,4/19/19,Odessa,Florida,",","Odessa,Florida",,
43574Chesapeake,36.7183708,-76.2466798,4/19,4/19/19,Chesapeake,Virginia,",","Chesapeake,Virginia",,
43580Tacoma,47.2495798,-122.4398746,4/19,4/25/19,Tacoma,Washington,",","Tacoma,Washington",,
43580Encino,34.151749,-118.521428,4/19,4/25/19,Encino,California,",","Encino,California",,
43580Huntington Beach,33.659484,-117.998803,4/19,4/25/19,Huntington Beach,California,",","Huntington Beach,California",,
43580Bismarck,46.808327,-100.783739,4/19,4/25/19,Bismarck,North Dakota,",","Bismarck,North Dakota",,
43580Huntington,40.8008286,-85.5018494,4/19,4/25/19,Huntington,Indiana,",","Huntington,Indiana",,
43580Estero,26.4381474,-81.8067537,4/19,4/25/19,Estero,Florida,",","Estero,Florida",,
43580Dover,39.158168,-75.5243682,4/19,4/25/19,Dover,Delaware,",","Dover,Delaware",,
43580Edison,40.5382375,-74.3945173,4/19,4/25/19,Edison,New Jersey,",","Edison,New Jersey",,
43584El Paso,31.7754152,-106.4646348,4/19,4/29/19,El Paso,Texas,",","El Paso,Texas",,
43584Mineral Wells,32.8084605,-98.1128223,4/19,4/29/19,Mineral Wells,Texas,",","Mineral Wells,Texas",,
43587Buena Park,33.867404,-117.998139,5/19,5/2/19,Buena Park,California,",","Buena Park,California",,
43587Hemet,33.74752,-116.971968,5/19,5/2/19,Hemet,California,",","Hemet,California",,
43588Anderson,34.5258335,-82.652962,5/19,5/3/19,Anderson,South Carolina,",","Anderson,South Carolina",,
43588Salem,37.2880698,-80.0704308,5/19,5/3/19,Salem,Virginia,",","Salem,Virginia",,
43589Lake Wylie,35.110422,-81.0538064,5/19,5/4/19,Lake Wylie,South Carolina,",","Lake Wylie,South Carolina",,
43592Euless,32.8457865,-97.0667142,5/19,5/7/19,Euless,Texas,",","Euless,Texas",,
43594Davis,38.544907,-121.740517,5/19,5/9/19,Davis,California,",","Davis,California",,
43594San Clemente,33.427352,-117.6126,5/19,5/9/19,San Clemente,California,",","San Clemente,California",,
43595Butte,46.0131505,-112.5365089,5/19,5/10/19,Butte,Montana,",","Butte,Montana",,
43595Sylacauga,33.173172,-86.251641,5/19,5/10/19,Sylacauga,Alabama,",","Sylacauga,Alabama",,
43595Wilmington,34.2257282,-77.9447107,5/19,5/10/19,Wilmington,North Carolina,",","Wilmington,North Carolina",,
43595Allentown,40.6022059,-75.4712794,5/19,5/10/19,Allentown,Pennsylvania,",","Allentown,Pennsylvania",,
43595Kingston,41.9945473,-70.7244822,5/19,5/10/19,Kingston,Massachusetts,",","Kingston,Massachusetts",,
43598San Francisco,37.774929,-122.419416,5/19,5/13/19,San Francisco,California,",","San Francisco,California",,
43598Round Rock,30.508235,-97.6788934,5/19,5/13/19,Round Rock,Texas,",","Round Rock,Texas",,
43598Fort Worth,32.753177,-97.3327459,5/19,5/13/19,Fort Worth,Texas,",","Fort Worth,Texas",,
43598North Richland Hills,32.8342952,-97.2289029,5/19,5/13/19,North Richland Hills,Texas,",","North Richland Hills,Texas",,
43601Chaska,44.7894072,-93.6021791,5/19,5/16/19,Chaska,Minnesota,",","Chaska,Minnesota",,
43601Mason,39.3600586,-84.309939,5/19,5/16/19,Mason,Ohio,",","Mason,Ohio",,
43601Milford,42.5917805,-83.6000696,5/19,5/16/19,Milford,Michigan,",","Milford,Michigan",,
43601Marlton,39.9005585,-74.9338911,5/19,5/16/19,Marlton,New Jersey,",","Marlton,New Jersey",,
43602Huntington Beach,33.659484,-117.998803,5/19,5/17/19,Huntington Beach,California,",","Huntington Beach,California",,
43602Anaheim,33.836593,-117.914301,5/19,5/17/19,Anaheim,California,",","Anaheim,California",,
43602Flowood,32.3095903,-90.1389757,5/19,5/17/19,Flowood,Mississippi,",","Flowood,Mississippi",,
43602Buford,34.1206564,-84.0043513,5/19,5/17/19,Buford,Georgia,",","Buford,Georgia",,
43603Sparks,39.5404679,-119.7487235,5/19,5/18/19,Sparks,Nevada,",","Sparks,Nevada",,
43603Charles Town,39.2891836,-77.859581,5/19,5/18/19,Charles Town,West Virginia,",","Charles Town,West Virginia",,
43605Federal Way,47.313494,-122.3393103,5/19,5/20/19,Federal Way,Washington,",","Federal Way,Washington",,
43605Las Vegas,36.1672559,-115.1485163,5/19,5/20/19,Las Vegas,Nevada,",","Las Vegas,Nevada",,
43607Newtown,40.6506446,-76.3480297,5/19,5/22/19,Newtown,Pennsylvania,",","Newtown,Pennsylvania",,
43608Elma,47.0034291,-123.4087692,5/19,5/23/19,Elma,Washington,",","Elma,Washington",,
43608Glendora,34.142508,-118.255075,5/19,5/23/19,Glendora,California,",","Glendora,California",,
43608Monrovia,34.144262,-118.001948,5/19,5/23/19,Monrovia,California,",","Monrovia,California",,
43608Lake Elsinore,33.668077,-117.327262,5/19,5/23/19,Lake Elsinore,California,",","Lake Elsinore,California",,
43608Tucson,32.222607,-110.974711,5/19,5/23/19,Tucson,Arizona,",","Tucson,Arizona",,
43608Castle Rock,39.3724232,-104.8586706,5/19,5/23/19,Castle Rock,Colorado,",","Castle Rock,Colorado",,
43608Pewaukee,43.0805651,-88.2612045,5/19,5/23/19,Pewaukee,Wisconsin,",","Pewaukee,Wisconsin",,
43608Sarasota,27.3364347,-82.5306527,5/19,5/23/19,Sarasota,Florida,",","Sarasota,Florida",,
43608Deptford,39.8271755,-75.1235892,5/19,5/23/19,Deptford,New Jersey,",","Deptford,New Jersey",,
43609Honolulu,21.304547,-157.8556764,5/19,5/24/19,Honolulu,Hawaii,",","Honolulu,Hawaii",,
43609Doral,25.8184725,-80.3539679,5/19,5/24/19,Doral,Florida,",","Doral,Florida",,
43609Wilmington,34.2257282,-77.9447107,5/19,5/24/19,Wilmington,North Carolina,",","Wilmington,North Carolina",,
43613New Hartford,43.073653,-75.287933,5/19,5/28/19,New Hartford,New York,",","New Hartford,New York",,
43615Plano,33.0136764,-96.6925096,5/19,5/30/19,Plano,Texas,",","Plano,Texas",,
43615Houston,31.3378465,-95.390805,5/19,5/30/19,Houston,Texas,",","Houston,Texas",,
43615Murfreesboro,35.845999,-86.3920452,5/19,5/30/19,Murfreesboro,Tennessee,",","Murfreesboro,Tennessee",,
43615Ooltewah,35.072036,-85.0888598,5/19,5/30/19,Ooltewah,Tennessee,",","Ooltewah,Tennessee",,
43615Lake Ridge,38.687894,-77.2977618,5/19,5/30/19,Lake Ridge,Virginia,",","Lake Ridge,Virginia",,
43616Sunnyvale,37.36883,-122.03635,5/19,5/31/19,Sunnyvale,California,",","Sunnyvale,California",,
43616Braselton,34.1092735,-83.7626729,5/19,5/31/19,Braselton,Georgia,",","Braselton,Georgia",,
43616Lewis Center,40.1983958,-83.0101843,5/19,5/31/19,Lewis Center,Ohio,",","Lewis Center,Ohio",,
43616Willoughby,41.6397696,-81.4065011,5/19,5/31/19,Willoughby,Ohio,",","Willoughby,Ohio",,
43621Manhattan,39.1836082,-96.5716694,6/19,6/5/19,Manhattan,Kansas,",","Manhattan,Kansas",,
43622Monterey Park,34.062511,-118.122848,6/19,6/6/19,Monterey Park,California,",","Monterey Park,California",,
43622Shorewood,44.930272,-93.5448303,6/19,6/6/19,Shorewood,Minnesota,",","Shorewood,Minnesota",,
43622Buffalo Grove,42.1514146,-87.959794,6/19,6/6/19,Buffalo Grove,Illinois,",","Buffalo Grove,Illinois",,
43622Cincinnati,39.1014537,-84.5124602,6/19,6/6/19,Cincinnati,Ohio,",","Cincinnati,Ohio",,
43622Kearny,40.7684342,-74.1454214,6/19,6/6/19,Kearny,New Jersey,",","Kearny,New Jersey",,
43623Tacoma,47.2495798,-122.4398746,6/19,6/7/19,Tacoma,Washington,",","Tacoma,Washington",,
43623Baton Rouge,30.4459596,-91.18738,6/19,6/7/19,Baton Rouge,Louisiana,",","Baton Rouge,Louisiana",,
43623Atlanta,33.7490987,-84.3901849,6/19,6/7/19,Atlanta,Georgia,",","Atlanta,Georgia",,
43623Columbia,34.0007493,-81.0343313,6/19,6/7/19,Columbia,South Carolina,",","Columbia,South Carolina",,
43623New York,40.7127281,-74.0060152,6/19,6/7/19,New York,New York,",","New York,New York",,
43626El Centro,32.792,-115.563051,6/19,6/10/19,El Centro,California,",","El Centro,California",,
43629Leesburg,28.810823,-81.8778582,6/19,6/13/19,Leesburg,Florida,",","Leesburg,Florida",,
43630Spokane,47.6571104,-117.2613936,6/19,6/14/19,Spokane,Washington,",","Spokane,Washington",,
43630Cornelius,35.4817982,-80.8589501,6/19,6/14/19,Cornelius,North Carolina,",","Cornelius,North Carolina",,
43630Pawleys Island,33.4293486,-79.1215912,6/19,6/14/19,Pawleys Island,South Carolina,",","Pawleys Island,South Carolina",,
43630Newtown,41.4134764,-73.3086445,6/19,6/14/19,Newtown,Connecticut,",","Newtown,Connecticut",,
43631Oakland,37.766626,-120.847031,6/19,6/15/19,Oakland,California,",","Oakland,California",,
43633Broomfield,39.9203827,-105.0691464,6/19,6/17/19,Broomfield,Colorado,",","Broomfield,Colorado",,
43634Pittsburgh,40.4416941,-79.9900861,6/19,6/18/19,Pittsburgh,Pennsylvania,",","Pittsburgh,Pennsylvania",,
43636Bremerton,47.5653663,-122.6246836,6/19,6/20/19,Bremerton,Washington,",","Bremerton,Washington",,
43636Visalia,36.330228,-119.292058,6/19,6/20/19,Visalia,California,",","Visalia,California",,
43636Walnut,34.108345,-117.289765,6/19,6/20/19,Walnut,California,",","Walnut,California",,
43636Festus,38.2207112,-90.3959504,6/19,6/20/19,Festus,Missouri,",","Festus,Missouri",,
43636Memphis,35.1490215,-90.0516285,6/19,6/20/19,Memphis,Tennessee,",","Memphis,Tennessee",,
43637Riverside,33.980601,-117.375494,6/19,6/21/19,Riverside,California,",","Riverside,California",,
43637Atlanta,33.7490987,-84.3901849,6/19,6/21/19,Atlanta,Georgia,",","Atlanta,Georgia",,
43637Blue Ridge,34.863972,-84.324087,6/19,6/21/19,Blue Ridge,Georgia,",","Blue Ridge,Georgia",,
43637Punta Gorda,26.9297836,-82.0453664,6/19,6/21/19,Punta Gorda,Florida,",","Punta Gorda,Florida",,
43637Palm Beach Gardens,26.8418256,-80.1359069,6/19,6/21/19,Palm Beach Gardens,Florida,",","Palm Beach Gardens,Florida",,
43643Los Angeles,34.052234,-118.243685,6/19,6/27/19,Los Angeles,California,",","Los Angeles,California",,
43643Lake Elsinore,33.668077,-117.327262,6/19,6/27/19,Lake Elsinore,California,",","Lake Elsinore,California",,
43644New Orleans,29.9499323,-90.0701156,6/19,6/28/19,New Orleans,Louisiana,",","New Orleans,Louisiana",,
43644Ormond Beach,29.2854132,-81.0557921,6/19,6/28/19,Ormond Beach,Florida,",","Ormond Beach,Florida",,
43644Bloomsburg,41.0044958,-76.4537302,6/19,6/28/19,Bloomsburg,Pennsylvania,",","Bloomsburg,Pennsylvania",,
43644Liverpool,43.106456,-76.217705,6/19,6/28/19,Liverpool,New York,",","Liverpool,New York",,
43647Glendale,34.142508,-118.255075,7/19,7/1/19,Glendale,California,",","Glendale,California",,
43647Chicago,41.8755616,-87.6244212,7/19,7/1/19,Chicago,Illinois,",","Chicago,Illinois",,
43647Vails Gate,41.4542605,-74.0576423,7/19,7/1/19,Vails Gate,New York,",","Vails Gate,New York",,
43649Glendale,34.142508,-118.255075,7/19,7/3/19,Glendale,California,",","Glendale,California",,
43651Garland,32.912624,-96.6388833,7/19,7/5/19,Garland,Texas,",","Garland,Texas",,
43652Aberdeen,39.5095556,-76.1641197,7/19,7/6/19,Aberdeen,Maryland,",","Aberdeen,Maryland",,
43654Crown Point,41.4169806,-87.3653136,7/19,7/8/19,Crown Point,Indiana,",","Crown Point,Indiana",,
43654Brandywine,38.6967833,-76.8477485,7/19,7/8/19,Brandywine,Maryland,",","Brandywine,Maryland",,
43657Longview,46.1377048,-122.9344623,7/19,7/11/19,Longview,Washington,",","Longview,Washington",,
43657Normandy Park,47.4351528,-122.339601,7/19,7/11/19,Normandy Park,Washington,",","Normandy Park,Washington",,
43657Olathe,38.8838856,-94.81887,7/19,7/11/19,Olathe,Kansas,",","Olathe,Kansas",,
43657Jonesboro,33.5215013,-84.3538128,7/19,7/11/19,Jonesboro,Georgia,",","Jonesboro,Georgia",,
43657Richmond,37.5385087,-77.43428,7/19,7/11/19,Richmond,Virginia,",","Richmond,Virginia",,
43658Lakeland,28.0394654,-81.9498042,7/19,7/12/19,Lakeland,Florida,",","Lakeland,Florida",,
43658Malta,42.9711708,-73.792926,7/19,7/12/19,Malta,New York,",","Malta,New York",,
43658Belmont,42.3959296,-71.1786655,7/19,7/12/19,Belmont,Massachusetts,",","Belmont,Massachusetts",,
43659Corvallis,44.5645659,-123.2620435,7/19,7/13/19,Corvallis,Oregon,",","Corvallis,Oregon",,
43661Billings,45.7874957,-108.49607,7/19,7/15/19,Billings,Montana,",","Billings,Montana",,
43664Santa Rosa,38.440429,-122.714055,7/19,7/18/19,Santa Rosa,California,",","Santa Rosa,California",,
43664Vallejo,38.104086,-122.256637,7/19,7/18/19,Vallejo,California,",","Vallejo,California",,
43664Corona,33.875293,-117.566438,7/19,7/18/19,Corona,California,",","Corona,California",,
43664Grand Forks,47.9078244,-97.0592028,7/19,7/18/19,Grand Forks,North Dakota,",","Grand Forks,North Dakota",,
43665South Portland,43.6414716,-70.2408811,7/19,7/19/19,South Portland,Maine,",","South Portland,Maine",,
43667Vancouver,45.6306954,-122.6744557,7/19,7/21/19,Vancouver,Washington,",","Vancouver,Washington",,
43667Crawfordsville,40.0401991,-86.8990249,7/19,7/21/19,Crawfordsville,Indiana,",","Crawfordsville,Indiana",,
43668Syracuse,43.0481221,-76.1474244,7/19,7/22/19,Syracuse,New York,",","Syracuse,New York",,
43669Harrisburg,40.2663107,-76.8861122,7/19,7/23/19,Harrisburg,Pennsylvania,",","Harrisburg,Pennsylvania",,
43671Patterson,37.4716,-121.129656,7/19,7/25/19,Patterson,California,",","Patterson,California",,
43671Anaheim,33.836593,-117.914301,7/19,7/25/19,Anaheim,California,",","Anaheim,California",,
43671Mentor,41.6661573,-81.339552,7/19,7/25/19,Mentor,Ohio,",","Mentor,Ohio",,
43672Portland,45.5202471,-122.6741949,7/19,7/26/19,Portland,Oregon,",","Portland,Oregon",,
43672Port Allen,30.4521351,-91.2101081,7/19,7/26/19,Port Allen,Louisiana,",","Port Allen,Louisiana",,
43672Seaford,38.6413452,-75.6114584,7/19,7/26/19,Seaford,Delaware,",","Seaford,Delaware",,
43676Plainville,42.0042656,-71.3328331,7/19,7/30/19,Plainville,Massachusetts,",","Plainville,Massachusetts",,
43677Placentia,33.871073,-117.862755,7/19,7/31/19,Placentia,California,",","Placentia,California",,
43678Waukesha,43.0116784,-88.2314813,8/19,8/1/19,Waukesha,Wisconsin,",","Waukesha,Wisconsin",,
43678Terre Haute,39.4667025,-87.4139119,8/19,8/1/19,Terre Haute,Indiana,",","Terre Haute,Indiana",,
43678East Ridge,36.007077,-84.16126,8/19,8/1/19,East Ridge,Tennessee,",","East Ridge,Tennessee",,
43679Milwaukie,45.4453901,-122.6392889,8/19,8/2/19,Milwaukie,Oregon,",","Milwaukie,Oregon",,
43679Lakewood,41.4819932,-81.7981908,8/19,8/2/19,Lakewood,Ohio,",","Lakewood,Ohio",,
43679Charleston,38.3505995,-81.6332812,8/19,8/2/19,Charleston,West Virginia,",","Charleston,West Virginia",,
43679Long Island City,40.7415095,-73.9569751,8/19,8/2/19,Long Island City,New York,",","Long Island City,New York",,
43680Kingsland,30.7999563,-81.6898261,8/19,8/3/19,Kingsland,Georgia,",","Kingsland,Georgia",,
43682Clovis,34.405472,-103.2050709,8/19,8/5/19,Clovis,New Mexico,",","Clovis,New Mexico",,
43682Uvalde,29.300357,-99.7733181,8/19,8/5/19,Uvalde,Texas,",","Uvalde,Texas",,
43683Scottsdale,33.49417,-111.926052,8/19,8/6/19,Scottsdale,Arizona,",","Scottsdale,Arizona",,
43685Bakersfield,35.373292,-119.018712,8/19,8/8/19,Bakersfield,California,",","Bakersfield,California",,
43685Panorama City,34.227617,-118.442425,8/19,8/8/19,Panorama City,California,",","Panorama City,California",,
43685Pullman,46.7304268,-117.173895,8/19,8/8/19,Pullman,Washington,",","Pullman,Washington",,
43685Lake Havasu City,34.483901,-114.322455,8/19,8/8/19,Lake Havasu City,Arizona,",","Lake Havasu City,Arizona",,
43685Richmond,37.5385087,-77.43428,8/19,8/8/19,Richmond,Virginia,",","Richmond,Virginia",,
43690West Jordan,40.6096698,-111.9391031,8/19,8/13/19,West Jordan,Utah,",","West Jordan,Utah",,
43690Sugarloaf,40.9315683,-76.1164677,8/19,8/13/19,Sugarloaf,Pennsylvania,",","Sugarloaf,Pennsylvania",,
43692Los Alamitos,33.803201,-118.071889,8/19,8/15/19,Los Alamitos,California,",","Los Alamitos,California",,
43692Lincolnton,35.473745,-81.2545251,8/19,8/15/19,Lincolnton,North Carolina,",","Lincolnton,North Carolina",,
43693Delano,35.768843,-119.247054,8/19,8/16/19,Delano,California,",","Delano,California",,
43693Little Rock,34.746481,-92.289595,8/19,8/16/19,Little Rock,Arkansas,",","Little Rock,Arkansas",,
43693Longwood,28.7007225,-81.349278,8/19,8/16/19,Longwood,Florida,",","Longwood,Florida",,
43693Suffolk,36.7462895,-76.6111382,8/19,8/16/19,Suffolk,Virginia,",","Suffolk,Virginia",,
43693Brooklyn,40.6501038,-73.9495823,8/19,8/16/19,Brooklyn,New York,",","Brooklyn,New York",,
43699Hillsboro,45.5228939,-122.989827,8/19,8/22/19,Hillsboro,Oregon,",","Hillsboro,Oregon",,
43699Hanford,36.32745,-119.645684,8/19,8/22/19,Hanford,California,",","Hanford,California",,
43700Pacifica,37.613825,-122.486919,8/19,8/23/19,Pacifica,California,",","Pacifica,California",,
43700Uintah,40.1943199,-109.5770955,8/19,8/23/19,Uintah,Utah,",","Uintah,Utah",,
43700Burlington,42.6780758,-88.27619,8/19,8/23/19,Burlington,Wisconsin,",","Burlington,Wisconsin",,
43700Clearwater,27.9658533,-82.8001026,8/19,8/23/19,Clearwater,Florida,",","Clearwater,Florida",,
43701Fairbanks,64.837778,-147.716389,8/19,8/24/19,Fairbanks,Alaska,",","Fairbanks,Alaska",,
43703Lathrop,37.822705,-121.27661,8/19,8/26/19,Lathrop,California,",","Lathrop,California",,
43703Grand Rapids,42.9632405,-85.6678639,8/19,8/26/19,Grand Rapids,Michigan,",","Grand Rapids,Michigan",,
43703Cicero,43.1756235,-76.1193678,8/19,8/26/19,Cicero,New York,",","Cicero,New York",,
43703Lumberton,39.9659459,-74.8051628,8/19,8/26/19,Lumberton,New Jersey,",","Lumberton,New Jersey",,
43704South El Monte,34.051955,-118.046734,8/19,8/27/19,South El Monte,California,",","South El Monte,California",,
43706Moreno Valley,33.942466,-117.229672,8/19,8/29/19,Moreno Valley,California,",","Moreno Valley,California",,
43706Murrieta,33.553914,-117.213923,8/19,8/29/19,Murrieta,California,",","Murrieta,California",,
43706New Lenox,41.5119761,-87.9656098,8/19,8/29/19,New Lenox,Illinois,",","New Lenox,Illinois",,
43707Scottsdale,33.49417,-111.926052,8/19,8/30/19,Scottsdale,Arizona,",","Scottsdale,Arizona",,
43707Denham Springs,30.4868564,-90.9562125,8/19,8/30/19,Denham Springs,Louisiana,",","Denham Springs,Louisiana",,
43710Cabot,34.974532,-92.016534,9/19,9/2/19,Cabot,Arkansas,",","Cabot,Arkansas",,
43712Long Island City,40.7415095,-73.9569751,9/19,9/4/19,Long Island City,New York,",","Long Island City,New York",,
43717Vancouver,45.6306954,-122.6744557,9/19,9/9/19,Vancouver,Washington,",","Vancouver,Washington",,
43720Pomona,34.055103,-117.749991,9/19,9/12/19,Pomona,California,",","Pomona,California",,
43720Mesa,33.415184,-111.831472,9/19,9/12/19,Mesa,Arizona,",","Mesa,Arizona",,
43720Mesa,33.415184,-111.831472,9/19,9/12/19,Mesa,Arizona,",","Mesa,Arizona",,
43720Santa Fe,35.6869996,-105.9377997,9/19,9/12/19,Santa Fe,New Mexico,",","Santa Fe,New Mexico",,
43720Dallas,32.7762719,-96.7968559,9/19,9/12/19,Dallas,Texas,",","Dallas,Texas",,
43720Memphis,35.1490215,-90.0516285,9/19,9/12/19,Memphis,Tennessee,",","Memphis,Tennessee",,
43720Waukesha,43.0116784,-88.2314813,9/19,9/12/19,Waukesha,Wisconsin,",","Waukesha,Wisconsin",,
43720Lombard,41.8864687,-88.0201536,9/19,9/12/19,Lombard,Illinois,",","Lombard,Illinois",,
43720Goodlettsville,36.3231067,-86.7133302,9/19,9/12/19,Goodlettsville,Tennessee,",","Goodlettsville,Tennessee",,
43720Chattanooga,35.0457219,-85.3094883,9/19,9/12/19,Chattanooga,Tennessee,",","Chattanooga,Tennessee",,
43721Atascadero,35.489417,-120.670726,9/19,9/13/19,Atascadero,California,",","Atascadero,California",,
43721Meridian,43.6086295,-116.392326,9/19,9/13/19,Meridian,Idaho,",","Meridian,Idaho",,
43721Littleton,39.613321,-105.0166498,9/19,9/13/19,Littleton,Colorado,",","Littleton,Colorado",,
43721Triadelphia,40.0525734,-80.6284097,9/19,9/13/19,Triadelphia,West Virginia,",","Triadelphia,West Virginia",,
43724New York,40.7127281,-74.0060152,9/19,9/16/19,New York,New York,",","New York,New York",,
43725Atlanta,33.7490987,-84.3901849,9/19,9/17/19,Atlanta,Georgia,",","Atlanta,Georgia",,
43727Santa Clara,37.354108,-121.955236,9/19,9/19/19,Santa Clara,California,",","Santa Clara,California",,
43727Bakersfield,35.373292,-119.018712,9/19,9/19/19,Bakersfield,California,",","Bakersfield,California",,
43727Century City,34.053661,-118.413389,9/19,9/19/19,Century City,California,",","Century City,California",,
43727Fargo,46.877229,-96.789821,9/19,9/19/19,Fargo,North Dakota,",","Fargo,North Dakota",,
43727Lawrence,38.9719384,-95.2359496,9/19,9/19/19,Lawrence,Kansas,",","Lawrence,Kansas",,
43727Siloam Springs,36.188136,-94.540496,9/19,9/19/19,Siloam Springs,Arkansas,",","Siloam Springs,Arkansas",,
43727River Grove,41.9258642,-87.8358943,9/19,9/19/19,River Grove,Illinois,",","River Grove,Illinois",,
